,year,month,day,hour,temperature,total precipitation,u-component of wind,v-component of wind,radiation flux,pressure,relative humidity,PVout,price,imbalance,yearSin,yearCos,monthSin,monthCos,hourSin,hourCos
36,2022,4,1,18,8.7,0,1.72E-16,2.8,33.33333333,1019.8,36,0.058419674,36.26,36.59,0.999962959,0.008606997,0.866025404,-0.5,-1,-1.83772E-16
37,2022,4,1,18.5,8.2,0,0.565685425,1.965685425,16.66666667,1020.25,38.5,0.030503532,36.4,24.43,0.999965982,0.00824838,0.866025404,-0.5,-0.991444861,0.130526192
38,2022,4,1,19,7.7,0,1.13137085,1.13137085,0,1020.7,41,0,36.77,27.17,0.999968875,0.007889763,0.866025404,-0.5,-0.965925826,0.258819045
39,2022,4,1,19.5,6.15,0,0.565685425,0.565685425,0,1021.25,48,0,36.14,13.11,0.999971641,0.007531144,0.866025404,-0.5,-0.923879533,0.382683432
40,2022,4,1,20,4.6,0,0,0,0,1021.8,55,0,36.14,23.85,0.999974277,0.007172524,0.866025404,-0.5,-0.866025404,0.5
41,2022,4,1,20.5,4.15,0,-0.6,7.35E-17,0,1022.1,56.5,0,28.32,32.76,0.999976785,0.006813904,0.866025404,-0.5,-0.79335334,0.608761429
42,2022,4,1,21,3.7,0,-1.2,1.47E-16,0,1022.4,58,0,27.46,32.73,0.999979164,0.006455283,0.866025404,-0.5,-0.707106781,0.707106781
43,2022,4,1,21.5,3.5,0,-0.882842713,-0.282842712,0,1022.65,59.5,0,28.32,35.02,0.999981415,0.00609666,0.866025404,-0.5,-0.608761429,0.79335334
44,2022,4,1,22,3.3,0,-0.565685425,-0.565685425,0,1022.9,61,0,26.03,27.69,0.999983537,0.005738037,0.866025404,-0.5,-0.5,0.866025404
45,2022,4,1,22.5,2.85,0,-0.282842713,-0.282842713,0,1023.05,64,0,36.96,27.54,0.999985531,0.005379414,0.866025404,-0.5,-0.382683432,0.923879533
46,2022,4,1,23,2.4,0,0,0,0,1023.2,67,0,36.33,35.84,0.999987396,0.005020789,0.866025404,-0.5,-0.258819045,0.965925826
47,2022,4,1,23.5,1.8,0,0.459619408,-0.459619408,0,1023.15,72.5,0,36.19,34.11,0.999989132,0.004662164,0.866025404,-0.5,-0.130526192,0.991444861
48,2022,4,1,24,1.2,0,0.919238816,-0.919238816,0,1023.1,78,0,36.12,29.58,0.99999074,0.004303538,0.866025404,-0.5,-2.4503E-16,1
49,2022,4,2,0.5,0.65,0,1.109619408,-0.459619408,0,1023.15,82,0,30.76,23.29,0.999992219,0.003944912,0.866025404,-0.5,0.130526192,0.991444861
50,2022,4,2,1,0.1,0,1.3,0,0,1023.2,86,0,30.23,29.13,0.999993569,0.003586285,0.866025404,-0.5,0.258819045,0.965925826
51,2022,4,2,1.5,0,0,1,0,0,1023.35,87.5,0,30.41,31.89,0.999994791,0.003227658,0.866025404,-0.5,0.382683432,0.923879533
52,2022,4,2,2,-0.1,0,0.7,0,0,1023.5,89,0,30.5,27.02,0.999995884,0.00286903,0.866025404,-0.5,0.5,0.866025404
53,2022,4,2,2.5,0.55,0,0.986396103,0.636396103,0,1023.8,82,0,30.43,25.81,0.999996849,0.002510402,0.866025404,-0.5,0.608761429,0.79335334
54,2022,4,2,3,1.2,0,1.272792206,1.272792206,0,1024.1,75,0,30.76,32.32,0.999997685,0.002151774,0.866025404,-0.5,0.707106781,0.707106781
55,2022,4,2,3.5,0.65,0,1.308147545,1.308147545,0,1024.25,77.5,0,30.53,27,0.999998392,0.001793146,0.866025404,-0.5,0.79335334,0.608761429
56,2022,4,2,4,0.1,0,1.343502884,1.343502884,0,1024.4,80,0,30.5,27.01,0.999998971,0.001434517,0.866025404,-0.5,0.866025404,0.5
57,2022,4,2,4.5,-0.25,0,1.410855068,0.977898188,0,1024.7,81,0,30.53,21.85,0.999999421,0.001075888,0.866025404,-0.5,0.923879533,0.382683432
58,2022,4,2,5,-0.6,0,1.478207252,0.612293492,0,1025,82,0,31.99,34.94,0.999999743,0.000717259,0.866025404,-0.5,0.965925826,0.258819045
59,2022,4,2,5.5,-0.25,0,1.339625322,0.554890977,8.333333335,1025.3,81.5,0.016545321,39.48,38.69,0.999999936,0.000358629,0.866025404,-0.5,0.991444861,0.130526192
60,2022,4,2,6,0.1,0,1.201043392,0.497488462,16.66666667,1025.6,81,0.033240314,39.7,21.85,1,6.12574E-17,0.866025404,-0.5,1,6.12574E-17
61,2022,4,2,6.5,2.2,0,1.095496443,0.743718978,93.05555554,1025.85,68.5,0.188261514,23.92,27.61,0.999999936,-0.000358629,0.866025404,-0.5,0.991444861,-0.130526192
62,2022,4,2,7,4.3,0,0.989949494,0.989949494,169.4444444,1026.1,56,0.322559259,23.91,27.33,0.999999743,-0.000717259,0.866025404,-0.5,0.965925826,-0.258819045
63,2022,4,2,7.5,5.25,0,1.372660303,0.858524008,279.1666667,1026.4,50,0.537164807,38.69,25.56,0.999999421,-0.001075888,0.866025404,-0.5,0.923879533,-0.382683432
64,2022,4,2,8,6.2,0,1.755371112,0.727098521,388.8888889,1026.7,44,0.744203883,23.91,24.94,0.999998971,-0.001434517,0.866025404,-0.5,0.866025404,-0.5
65,2022,4,2,8.5,6.85,0,1.801565088,0.746232693,491.6666666,1026.85,43,0.912609257,23.81,25,0.999998392,-0.001793146,0.866025404,-0.5,0.79335334,-0.608761429
66,2022,4,2,9,7.5,0,1.847759065,0.765366865,594.4444444,1027,42,1.105443833,18.27,24.43,0.999997685,-0.002151774,0.866025404,-0.5,0.707106781,-0.707106781
67,2022,4,2,9.5,7.95,0,1.666341652,1.125145553,677.7777778,1026.9,41,1.430214053,14.02,25.37,0.999996849,-0.002510402,0.866025404,-0.5,0.608761429,-0.79335334
68,2022,4,2,10,8.4,0,1.48492424,1.48492424,761.1111111,1026.8,40,1.532871733,13.1,25.43,0.999995884,-0.00286903,0.866025404,-0.5,0.5,-0.866025404
69,2022,4,2,10.5,8.7,0,1.758729606,0.321510345,802.7777778,1026.45,40,1.631903058,3,4.05,0.999994791,-0.003227658,0.866025404,-0.5,0.382683432,-0.923879533
70,2022,4,2,11,9,0,2.032534972,-0.841903551,844.4444444,1026.1,40,1.601551725,0.01,0,0.999993569,-0.003586285,0.866025404,-0.5,0.258819045,-0.965925826
71,2022,4,2,11.5,9.85,0,2.032534972,-0.841903551,877.7777778,1025.8,40,1.830190825,0.01,11.51,0.999992219,-0.003944912,0.866025404,-0.5,0.130526192,-0.991444861
72,2022,4,2,12,10.7,0,2.032534972,-0.841903551,911.1111111,1025.5,40,1.873505686,0.01,0,0.99999074,-0.004303538,0.866025404,-0.5,1.22515E-16,-1
73,2022,4,2,12.5,11.05,0,2.263504855,0.095670858,841.6666667,1025.1,42,1.635335341,0.01,25.26,0.999989132,-0.004662164,0.866025404,-0.5,-0.130526192,-0.991444861
74,2022,4,2,13,11.4,0,2.494474738,1.033245267,772.2222222,1024.7,44,1.459307404,0.01,27.37,0.999987396,-0.005020789,0.866025404,-0.5,-0.258819045,-0.965925826
75,2022,4,2,13.5,10.7,0,2.540668714,1.052379439,684.7222222,1024.4,45.5,1.417969625,0.01,0,0.999985531,-0.005379414,0.866025404,-0.5,-0.382683432,-0.923879533
76,2022,4,2,14,10,0,2.586862691,1.071513611,597.2222222,1024.1,47,1.094858092,0.01,0,0.999983537,-0.005738037,0.866025404,-0.5,-0.5,-0.866025404
77,2022,4,2,14.5,10.1,0,2.843431346,0.535756806,504.1666667,1023.95,48,0.962998596,15,0,0.999981415,-0.00609666,0.866025404,-0.5,-0.608761429,-0.79335334
78,2022,4,2,15,10.2,0,3.1,0,411.1111111,1023.8,49,0.816026739,3,5.13,0.999979164,-0.006455283,0.866025404,-0.5,-0.707106781,-0.707106781
79,2022,4,2,15.5,9.9,0,3.45,0,420.8333334,1023.7,50,0.803190021,3,2.36,0.999976785,-0.006813904,0.866025404,-0.5,-0.79335334,-0.608761429
80,2022,4,2,16,9.6,0,3.8,0,430.5555556,1023.6,51,0.906089325,15,5.13,0.999974277,-0.007172524,0.866025404,-0.5,-0.866025404,-0.5
81,2022,4,2,16.5,9.25,0,3.886340995,0.82276938,340.2777778,1023.85,53,0.712752108,23.91,24.01,0.999971641,-0.007531144,0.866025404,-0.5,-0.923879533,-0.382683432
82,2022,4,2,17,8.9,0,3.97268199,1.645538759,250,1024.1,55,0.47828167,23.91,24.62,0.999968875,-0.007889763,0.866025404,-0.5,-0.965925826,-0.258819045
83,2022,4,2,17.5,8.6,0,3.510742224,0.191341716,163.8888889,1024.3,56,0.345317442,23.92,25.18,0.999965982,-0.00824838,0.866025404,-0.5,-0.991444861,-0.130526192
84,2022,4,2,18,8.3,0,3.048802457,-1.262855327,77.77777778,1024.5,57,0.148143479,23.92,27.11,0.999962959,-0.008606997,0.866025404,-0.5,-1,-1.83772E-16
85,2022,4,2,18.5,8,0,2.586862691,-1.071513611,38.88888889,1024.9,58.5,0.080699519,39.27,26.94,0.999959808,-0.008965612,0.866025404,-0.5,-0.991444861,0.130526192
86,2022,4,2,19,7.7,0,2.124922925,-0.880171894,0,1025.3,60,0,39.48,26.49,0.999956528,-0.009324227,0.866025404,-0.5,-0.965925826,0.258819045
87,2022,4,2,19.5,7.4,0,1.709177136,-0.70796435,0,1025.65,62,0,39.28,29.97,0.99995312,-0.00968284,0.866025404,-0.5,-0.923879533,0.382683432
88,2022,4,2,20,7.1,0,1.293431346,-0.535756805,0,1026,64,0,35,20.51,0.999949583,-0.010041452,0.866025404,-0.5,-0.866025404,0.5
89,2022,4,2,20.5,6.25,0,1.346715673,-0.267878403,0,1026.05,68,0,25.92,38.69,0.999945918,-0.010400062,0.866025404,-0.5,-0.79335334,0.608761429
90,2022,4,2,21,5.4,0,1.4,0,0,1026.1,72,0,25.36,22.21,0.999942124,-0.010758671,0.866025404,-0.5,-0.707106781,0.707106781
91,2022,4,2,21.5,5.15,0,1.194974747,0.494974747,0,1026,76,0,23.92,22.21,0.999938201,-0.011117279,0.866025404,-0.5,-0.608761429,0.79335334
92,2022,4,2,22,4.9,0,0.989949494,0.989949494,0,1025.9,80,0,23.92,32.98,0.99993415,-0.011475886,0.866025404,-0.5,-0.5,0.866025404
93,2022,4,2,22.5,4.7,0,1.060660172,1.060660172,0,1026.1,80.5,0,38.8,41.31,0.99992997,-0.011834491,0.866025404,-0.5,-0.382683432,0.923879533
94,2022,4,2,23,4.5,0,1.13137085,1.13137085,0,1026.3,81,0,25.87,41.71,0.999925661,-0.012193094,0.866025404,-0.5,-0.258819045,0.965925826
95,2022,4,2,23.5,4.5,0,1.096015511,1.096015511,0,1026.3,81,0,29.74,39.67,0.999921224,-0.012551696,0.866025404,-0.5,-0.130526192,0.991444861
96,2022,4,2,24,4.5,0,1.060660172,1.060660172,0,1026.3,81,0,23.81,32.61,0.999916659,-0.012910296,0.866025404,-0.5,-2.4503E-16,1
97,2022,4,3,0.5,4.35,0,0.779074317,1.130851782,0,1026.2,81.5,0,30.02,22.21,0.999911964,-0.013268895,0.866025404,-0.5,0.130526192,0.991444861
98,2022,4,3,1,4.2,0,0.497488462,1.201043392,0,1026.1,82,0,29.22,28.69,0.999907141,-0.013627492,0.866025404,-0.5,0.258819045,0.965925826
99,2022,4,3,1.5,4.15,0,0.814429656,1.166207121,0,1025.8,82,0,29.71,31.78,0.99990219,-0.013986087,0.866025404,-0.5,0.382683432,0.923879533
100,2022,4,3,2,4.1,0,1.13137085,1.13137085,0,1025.5,82,0,29.53,31.97,0.99989711,-0.01434468,0.866025404,-0.5,0.5,0.866025404
101,2022,4,3,2.5,4.4,0,0.355209537,1.073819168,0,1025.6,82,0,29.24,30.8,0.999891901,-0.014703271,0.866025404,-0.5,0.608761429,0.79335334
102,2022,4,3,3,4.7,0,-0.420951776,1.016267486,0,1025.7,82,0,29.7,30.76,0.999886564,-0.015061861,0.866025404,-0.5,0.707106781,0.707106781
103,2022,4,3,3.5,4.7,0,-0.210475888,0.508133743,0,1025.75,84,0,24.18,22.21,0.999881098,-0.015420449,0.866025404,-0.5,0.79335334,0.608761429
104,2022,4,3,4,4.7,0,0,0,0,1025.8,86,0,24.18,30.67,0.999875503,-0.015779034,0.866025404,-0.5,0.866025404,0.5
105,2022,4,3,4.5,4.6,0,-0.55,6.75E-17,0,1025.95,84.5,0,26.06,22.21,0.99986978,-0.016137618,0.866025404,-0.5,0.923879533,0.382683432
106,2022,4,3,5,4.5,0,-1.1,1.35E-16,0,1026.1,83,0,26.06,22.21,0.999863928,-0.016496199,0.866025404,-0.5,0.965925826,0.258819045
107,2022,4,3,5.5,4.4,0,-0.95,1.17E-16,4.166666667,1026.45,83.5,0.007881231,29.52,23.42,0.999857948,-0.016854779,0.866025404,-0.5,0.991444861,0.130526192
108,2022,4,3,6,4.3,0,-0.8,9.80E-17,8.333333333,1026.8,84,0.015786872,29.39,29.97,0.999851839,-0.017213356,0.866025404,-0.5,1,6.12574E-17
109,2022,4,3,6.5,5.35,0,-0.584775907,0.076536687,48.61111111,1026.9,80,0.094997432,23.44,29.27,0.999845602,-0.017571931,0.866025404,-0.5,0.991444861,-0.130526192
110,2022,4,3,7,6.4,0,-0.369551813,0.153073373,88.88888889,1027,76,0.176120066,23.44,20.66,0.999839236,-0.017930504,0.866025404,-0.5,0.965925826,-0.258819045
111,2022,4,3,7.5,7.35,0,-0.69290965,0.287012575,141.6666666,1027.15,71.5,0.286165432,11.59,30.65,0.999832741,-0.018289074,0.866025404,-0.5,0.923879533,-0.382683432
112,2022,4,3,8,8.3,0,-1.016267486,0.420951776,194.4444444,1027.3,67,0.366315692,11.39,38.09,0.999826118,-0.018647643,0.866025404,-0.5,0.866025404,-0.5
113,2022,4,3,8.5,9.05,0,-1.339625322,0.554890977,251.3888889,1027.4,64,0.540727494,11.56,42.67,0.999819366,-0.019006208,0.866025404,-0.5,0.79335334,-0.608761429
114,2022,4,3,9,9.8,0,-1.662983159,0.688830178,308.3333333,1027.5,61,0.652160374,11.39,42.83,0.999812485,-0.019364772,0.866025404,-0.5,0.707106781,-0.707106781
115,2022,4,3,9.5,10.35,0,-0.548648867,0.627257802,316.6666667,1027.55,59.5,0.617777628,11.39,42.71,0.999805476,-0.019723332,0.866025404,-0.5,0.608761429,-0.79335334
116,2022,4,3,10,10.9,0,0.565685425,0.565685425,325,1027.6,58,0.640897621,11.1,42.7,0.999798338,-0.020081891,0.866025404,-0.5,0.5,-0.866025404
117,2022,4,3,10.5,10.85,0,1.132842713,0.282842713,369.4444445,1027.45,60,0.719796313,23.81,42.73,0.999791072,-0.020440446,0.866025404,-0.5,0.382683432,-0.923879533
118,2022,4,3,11,10.8,0,1.7,0,413.8888889,1027.3,62,0.844437272,19.66,42.71,0.999783677,-0.020798999,0.866025404,-0.5,0.258819045,-0.965925826
119,2022,4,3,11.5,11,0,1.380330086,0.530330086,376.3888889,1027,65,0.772819504,23.81,42.71,0.999776154,-0.02115755,0.866025404,-0.5,0.130526192,-0.991444861
120,2022,4,3,12,11.2,0,1.060660172,1.060660172,338.8888889,1026.7,68,0.675281572,23.81,42.71,0.999768502,-0.021516097,0.866025404,-0.5,1.22515E-16,-1
121,2022,4,3,12.5,11.15,0,0.530330086,1.380330086,302.7777778,1026.6,69,0.593832829,23.81,42.74,0.999760721,-0.021874642,0.866025404,-0.5,-0.130526192,-0.991444861
122,2022,4,3,13,11.1,0,1.04E-16,1.7,266.6666667,1026.5,70,0.508276603,23.81,42.73,0.999752812,-0.022233184,0.866025404,-0.5,-0.258819045,-0.965925826
123,2022,4,3,13.5,10.65,0.25,-0.36354926,1.727685556,194.4444445,1026.2,78.5,0.377186498,23.81,42.73,0.999744774,-0.022591724,0.866025404,-0.5,-0.382683432,-0.923879533
124,2022,4,3,14,10.2,0.5,-0.727098521,1.755371112,122.2222222,1025.9,87,0.233377254,19.66,42.73,0.999736608,-0.02295026,0.866025404,-0.5,-0.5,-0.866025404
125,2022,4,3,14.5,10.7,0.25,-0.861037723,2.078728949,166.6666667,1025.35,85.5,0.338482357,20.55,42.78,0.999728313,-0.023308793,0.866025404,-0.5,-0.608761429,-0.79335334
126,2022,4,3,15,11.2,0,-0.994976924,2.402086785,211.1111111,1024.8,84,0.397296341,5.7,42.74,0.99971989,-0.023667324,0.866025404,-0.5,-0.707106781,-0.707106781
127,2022,4,3,15.5,10.95,0,-0.880171895,2.124922925,175,1024.8,82.5,0.368988442,11.1,44.11,0.999711338,-0.024025851,0.866025404,-0.5,-0.79335334,-0.608761429
128,2022,4,3,16,10.7,0,-0.765366865,1.847759065,138.8888889,1024.8,81,0.289192906,15,42.73,0.999702657,-0.024384375,0.866025404,-0.5,-0.866025404,-0.5
129,2022,4,3,16.5,10.4,0,-1.352756942,1.325697137,90.27777779,1025.15,84,0.178080704,10.95,42.73,0.999693848,-0.024742896,0.866025404,-0.5,-0.923879533,-0.382683432
130,2022,4,3,17,10.1,0,-1.940147018,0.803635208,41.66666667,1025.5,87,0.084013356,25.87,42.73,0.99968491,-0.025101414,0.866025404,-0.5,-0.965925826,-0.258819045
131,2022,4,3,17.5,9.65,0.25,-1.67718029,1.108924385,25,1025.65,90.5,0.054573655,23.45,42.69,0.999675843,-0.025459929,0.866025404,-0.5,-0.991444861,-0.130526192
132,2022,4,3,18,9.2,0.5,-1.414213562,1.414213562,8.333333333,1025.8,94,0.017250223,23.45,42.73,0.999666649,-0.02581844,0.866025404,-0.5,-1,-1.83772E-16
133,2022,4,3,18.5,9.1,0.5,-1.378858223,1.378858223,4.166666667,1025.95,95,0.008062261,23.81,43.77,0.999657325,-0.026176948,0.866025404,-0.5,-0.991444861,0.130526192
134,2022,4,3,19,9,0.5,-1.343502884,1.343502884,0,1026.1,96,0,23.81,45.05,0.999647873,-0.026535453,0.866025404,-0.5,-0.965925826,0.258819045
135,2022,4,3,19.5,8.8,0.25,-1.166726189,1.166726189,0,1026.15,97,0,23.81,45.05,0.999638292,-0.026893954,0.866025404,-0.5,-0.923879533,0.382683432
136,2022,4,3,20,8.6,0,-0.989949494,0.989949494,0,1026.2,98,0,23.81,44.67,0.999628583,-0.027252452,0.866025404,-0.5,-0.866025404,0.5
137,2022,4,3,20.5,8.6,0,-1.343502884,1.343502884,0,1026.25,96.5,0,23.81,45.05,0.999618745,-0.027610947,0.866025404,-0.5,-0.79335334,0.608761429
138,2022,4,3,21,8.6,0,-1.697056275,1.697056275,0,1026.3,95,0,23.81,52,0.999608779,-0.027969437,0.866025404,-0.5,-0.707106781,0.707106781
139,2022,4,3,21.5,8.5,0,-1.732411614,1.732411614,0,1026,94.5,0,23.81,44.07,0.999598684,-0.028327924,0.866025404,-0.5,-0.608761429,0.79335334
140,2022,4,3,22,8.4,0,-1.767766953,1.767766953,0,1025.7,94,0,23.45,51.54,0.99958846,-0.028686408,0.866025404,-0.5,-0.5,0.866025404
141,2022,4,3,22.5,8.45,0,-1.803122292,1.803122292,0,1025.7,93.5,0,33.09,51.55,0.999578108,-0.029044888,0.866025404,-0.5,-0.382683432,0.923879533
142,2022,4,3,23,8.5,0,-1.838477631,1.838477631,0,1025.7,93,0,29.76,42.72,0.999567628,-0.029403364,0.866025404,-0.5,-0.258819045,0.965925826
143,2022,4,3,23.5,8.6,0,-1.590990258,1.590990258,0,1025.55,92.5,0,33.27,43.82,0.999557018,-0.029761836,0.866025404,-0.5,-0.130526192,0.991444861
144,2022,4,3,24,8.7,0,-1.343502884,1.343502884,0,1025.4,92,0,29.56,43.14,0.999546281,-0.030120305,0.866025404,-0.5,-2.4503E-16,1
145,2022,4,4,0.5,8.65,0,-1.732411614,1.732411614,0,1025,92,0,23.81,32.32,0.999535414,-0.030478769,0.866025404,-0.5,0.130526192,0.991444861
146,2022,4,4,1,8.6,0,-2.121320344,2.121320344,0,1024.6,92,0,23.81,32.32,0.99952442,-0.03083723,0.866025404,-0.5,0.258819045,0.965925826
147,2022,4,4,1.5,8.5,0,-1.873832971,1.873832971,0,1024.55,90.5,0,24.18,28.12,0.999513296,-0.031195687,0.866025404,-0.5,0.382683432,0.923879533
148,2022,4,4,2,8.4,0,-1.626345597,1.626345597,0,1024.5,89,0,24.18,32.32,0.999502044,-0.03155414,0.866025404,-0.5,0.5,0.866025404
149,2022,4,4,2.5,8.3,0,-1.697056275,1.697056275,0,1024.3,88.5,0,24.18,26.25,0.999490664,-0.031912588,0.866025404,-0.5,0.608761429,0.79335334
150,2022,4,4,3,8.2,0,-1.767766953,1.767766953,0,1024.1,88,0,24.18,28.54,0.999479155,-0.032271033,0.866025404,-0.5,0.707106781,0.707106781
151,2022,4,4,3.5,8.2,0,-1.900150963,1.304835252,0,1023.9,89,0,24.18,27.74,0.999467517,-0.032629473,0.866025404,-0.5,0.79335334,0.608761429
152,2022,4,4,4,8.2,0,-2.032534972,0.841903551,0,1023.7,90,0,24.18,26.95,0.999455751,-0.03298791,0.866025404,-0.5,0.866025404,0.5
153,2022,4,4,4.5,7.9,2.25,-1.709177136,0.70796435,0,1023.95,94,0,19.13,28.2,0.999443856,-0.033346342,0.866025404,-0.5,0.923879533,0.382683432
154,2022,4,4,5,7.6,4.5,-1.385819299,0.574025149,0,1024.2,98,0,24.18,41.59,0.999431833,-0.033704769,0.866025404,-0.5,0.965925826,0.258819045
